TypeId,TypeDesc,TransDesc1,MCC,MCC_Description,Extra_Retailer_Field,Extra_Retailer_Field_2,logo,retailer_id,
0,Purchase,REIDSVILLE ABC,5921,Food and Drink,Alabama ABC,,alabama-abc,550,
0,Purchase,VA ABC STORE 31,9399,Legal and Government,Alabama ABC,,alabama-abc,551,
0,Purchase,ALABAMA ADVENTU,7999,Entertainment and Recreation,Alabama Adventure,,NULL,552,
0,Purchase,ALABAMA ALLERGY,8011,Healthcare,Alabama Allergy,,NULL,553,
0,Purchase,Alabama Auto Sa,5511,Auto,Alabama Auto Sales,,NULL,554,
0,Purchase,ALABAMA AUTOMOT,7531,Auto,Alabama Automotive,,NULL,555,
0,Purchase,ALA CELL,4812,Telecommunication Services,Alabama Cellular,,NULL,556,
1,Purchase,ALABAMA CREDIT,6011,Financial Services,Alabama Credit Union,,NULL,558,
1,Purchase,Alabama CU Merc,6011,Financial Services,Alabama Credit Union,,NULL,559,
1,Purchase,ALABAMA CU ORAN,6011,Financial Services,Alabama Credit Union,,NULL,560,
0,Purchase,AL DEPT OF PUBL,9399,Legal and Government,Alabama Department of Public Health,,NULL,561,
0,Purchase,ALABAMA EMERALD,4784,Transportation,Alabama Emerald,,NULL,562,
0,Purchase,ALABAMA FAMILY,8042,Healthcare,Alabama Family Care,,NULL,563,
0,Purchase,ALABAMA-GEORGIA,6300,Insurance,Alabama Georgia Insurance,,NULL,564,
0,Purchase,ALABAMA CONSERV,9399,Legal and Government,Alabama Hunting License,,NULL,566,
1,Purchase,ALABAMA ONE CRE,6011,Financial Services,ALABAMA ONE CRE,,NULL,567,
0,Purchase,ALABAMA ORTHOPA,8049,Healthcare,Alabama Ortho,,NULL,568,
0,Purchase,PP*ALPETCREMAT,5995,Other,Alabama Pet Cremation,,NULL,569,
0,Purchase,ALABAMA POWER C,4900,Utilities,Alabama Power,,alabama-power ,570,
0,Purchase,FSI*ALABAMA POW,4900,Utilities,Alabama Power,,alabama-power ,571,
1,Purchase,Alabama River C,6011,Financial Services,Alabama River Credit Union,,NULL,572,
0,Purchase,ALABAMA THEATRE,8398,Colleges Universities and Schools,Alabama Theatre,,NULL,573,
0,Purchase,AL ALABAMA TITL,6051,Financial Services,Alabama Title,,NULL,574,
0,Purchase,ALACHUA CHD - S,5541,Fuel,Alachua,,NULL,575,
0,Purchase,ALACOURT.COM/AL,9211,Legal and Government,alacourt.com,,NULL,576,
0,Purchase,ALAMITOS MEXICA,5812,Food and Drink,Alamitos Mexican,,NULL,577,
0,Purchase,ALAMO DRAFTHOUS,7832,Entertainment and Recreation,Alamo Drafthouse,,NULL,578,
0,Purchase,ALANREED TRVL C,5541,Fuel,AlanReed Travel Center,,NULL,579,
0,Purchase,ALAPAY - 19XS5B,9211,Legal and Government,Alapay,,NULL,580,
0,Purchase,ALASKA WILDLIFE,7991,Entertainment and Recreation,Alaska Wildlife,,NULL,581,
0,Purchase,ALBANESE CONFEC,5441,Grocery and Food Stores,Albanese Confection,,NULL,582,
9,Purchase,ALBERTSONS #427,5411,Grocery and Food Stores,Albertsons,,albertsons,598,
0,Purchase,ALBERTSONS MARK,5411,Grocery and Food Stores,Albertsons,,albertsons,599,
0,Purchase,ALBERTSONS STOR,5411,Grocery and Food Stores,Albertsons,,albertsons,602,
0,Purchase,ALBERTSONS.COM,5411,Grocery and Food Stores,Albertsons,,albertsons,603,
0,Purchase,Super Alb Super,5814,Food and Drink,Albuquerque Super Show,,NULL,605,
0,Purchase,ALDI 70017,5411,Grocery and Food Stores,Aldi,,aldi ,634,
0,Purchase,COASTALDI COAST,5993,Other,Aldi,,aldi ,662,
0,Purchase,ALDO US - 2398,5661,Apparel,Aldo,,NULL,663,
0,Purchase,ALEN FAY FOOD M,5541,Fuel,Alen Fay Food,,NULL,664,
0,Purchase,ALERT,5192,Other,Alert,,NULL,665,
0,Purchase,ALBERTACOS MEXI,5814,Food and Drink,Alertacos Mexican,,NULL,666,
0,Purchase,ALEX BARBER SHO,7230,Personal Care,Alex Barber Shop,,NULL,667,
0,Purchase,ALFA INSURANCE,6300,Insurance,Alfa Insurance,,alfa-insurance ,668,
0,Purchase,ALFORD AVE BP,5541,Fuel,Alford Ave BP,,NULL,669,
1,Purchase,ALFORD AVE MARA,6011,Financial Services,Alford Ave Marathon,,NULL,670,
0,Purchase,Alford Avenue M,5541,Fuel,Alford Ave Marathon,,NULL,671,
0,Purchase,ALFRED T LONGO,8021,Healthcare,Alfred T Longo,,NULL,672,
0,Purchase,aliexpress,5310,Retail,AliExpress.com,,aliexpress.com ,673,
0,Purchase,ALIEXPRESS.COM,5964,Retail,AliExpress.com,,aliexpress.com ,678,
0,Purchase,FOOD AT* ALIOTO,5812,Food and Drink,Aliotos Restaurant,,NULL,679,
0,Purchase,ALL 3 CREDIT RE,7321,Services,All 3 Credit Score,,NULL,680,
0,Purchase,ALL 3 CREDIT SC,7321,Services,All 3 Credit Score,,NULL,681,
0,Purchase,ALL ABOARD STOR,4225,Mailing and Shipping,All Aboard,,NULL,682,
0,Purchase,All American 7,5541,Fuel,All American 7,,NULL,684,
0,Purchase,ALL AMERICAN GA,5541,Fuel,All American Gas,,NULL,685,
1,Purchase,All American G,6011,Financial Services,All American Great Credit Union,,NULL,686,
0,Purchase,ALL HEALTH PET,742,Services,All Health Pets,,NULL,688,
0,Purchase,ALL ON TARGET L,7999,Entertainment and Recreation,All on Target,,NULL,689,
1,Purchase,ALLSOUTH FCU,6011,Financial Services,All South Federal Credit Union,,NULL,690,
0,Purchase,ALL STAR ADVENT,7996,Entertainment and Recreation,All Star Adventure,,NULL,691,
0,Purchase,ALL STAR BOWL 1,7933,Entertainment and Recreation,All Star Bowl,,NULL,692,
0,Purchase,ALL STAR WIRELE,4812,Telecommunication Services,All Star Wireless,,NULL,693,
0,Purchase,ALLSTOP AT SARA,5541,Fuel,All Stop,,NULL,694,
0,Purchase,ALL-STAR LIQUOR,5921,Food and Drink,AllStar Liquor,,NULL,695,
0,Purchase,ALLEGAN ANIMAL,742,Services,Allegan Animal,,NULL,696,
0,Purchase,ALG*AIR,4511,Travel,Allegiant Air,,NULL,697,
0,Purchase,G4CE ARCADES/AT,7999,Entertainment and Recreation,Allegiant Nonstop,,NULL,698,
0,Purchase,G4CE FOOD BEVER,7999,Entertainment and Recreation,Allegiant Nonstop,,NULL,699,
0,Purchase,ALLEGNT BUYONBO,5499,Grocery and Food Stores,Allegnt Buy,,NULL,700,
0,Purchase,ALLEN BREW MARK,5541,Fuel,Allen Brew Market,,NULL,701,
0,Purchase,ALLEN EDMONDS #,5661,Apparel,Allen Edmonds,,NULL,702,
0,Purchase,ALLEN FOOD MART,5541,Fuel,Allen Food Mart,,NULL,703,
0,Purchase,ALLEN THEATRES,7832,Entertainment and Recreation,Allen Theatres,,NULL,704,
0,Purchase,ALLEN'S FOOD MA,5541,Fuel,Allens Food Market,,NULL,705,
0,Purchase,ALLEY CATS ENTE,7933,Entertainment and Recreation,Alley Cats Entertainment,,NULL,707,
0,Purchase,TST* ALLI'S CAF,5812,Food and Drink,Allis Cafe,,NULL,708,
0,Purchase,ALLIANCE INNOVA,5541,Fuel,Alliance Innovation,,NULL,709,
0,Purchase,ALLIANZ EVENT I,6300,Insurance,Allianz,,allianz ,710,
0,Purchase,ALLIED ANIMAL H,742,Services,Allied Animal Hospital,,NULL,711,
0,Purchase,ALLIED RECORD E,5735,Subscriptions,Allied Records,,NULL,712,
0,Purchase,ALLIVET,5912,Healthcare,Allivet,,NULL,713,
0,Purchase,ALLSOUTH FEDERA,6012,Financial Services,Allsouth Federal Credit Union,,NULL,714,
0,Purchase,ALLSTAR LIQUOR,5812,Food and Drink,Allstar Liquor,,NULL,715,
0,Purchase,ALLSTATE    *PA,6300,Insurance,Allstate,,allstate ,716,
0,Purchase,ALLSUPS # 1000,5411,Grocery and Food Stores,Allsups Convenience Store,,allsups-convenience-store ,717,
0,Purchase,ALLSUPS #211,5411,Grocery and Food Stores,Allsups Convenience Store,,allsups-convenience-store ,754,
0,Purchase,ALLSUPS #353,5411,Grocery and Food Stores,Allsups Convenience Store,,allsups-convenience-store ,755,
0,Purchase,ALLSUPS 61,5541,Fuel,Allsups Convenience Store,,allsups-convenience-store ,757,
0,Purchase,ALMA TELEPHONE,4814,Telecommunication Services,Alma Telephone,,NULL,758,
0,Purchase,ALMAS,5812,Food and Drink,Almas,,NULL,759,
0,Purchase,ALOFT AUSTIN DO,5812,Food and Drink,ALoft,,NULL,760,
0,Purchase,ALOHA HAWAIIAN,5812,Food and Drink,Aloha Hawaiian,,NULL,761,
0,Purchase,ALOHA ISLE,5814,Food and Drink,Aloha Isle,,NULL,762,
0,Purchase,ALOHA 053476950,5541,Fuel,Aloha Petroleum,,NULL,763,
0,Purchase,ALON 7 - 5802,5541,Fuel,7-Eleven,,NULL,765,
0,Purchase,ALON DK # 3360,5541,Fuel,Alon DK,,NULL,767,
0,Purchase,ALON DK #51818,5541,Fuel,Alon DK,,NULL,771,
0,Purchase,ALPHA MINIMART,5541,Fuel,Alpha Mini Mart,,NULL,772,
0,Purchase,ALPINE E Z MART,5541,Fuel,Alpine EZ Mart,,NULL,773,
0,Purchase,ALS TIRES,5532,Auto,ALS Tires,,NULL,774,
0,Purchase,ALSATIAN GOLF C,7992,Entertainment and Recreation,Alsatian Golf Club,,NULL,775,
0,Purchase,ALTAMAHA EMC,5541,Fuel,Altamaha EMC,,NULL,776,
0,Purchase,ALTAR'D STATE,5399,Other,Altard State,,NULL,777,
0,Purchase,ALTAR'D STATE #,5399,Other,Altard State,,NULL,778,
0,Purchase,ALTAR'D STATE 1,5621,Apparel,Altard State,,NULL,779,
0,Purchase,ALTICE MOBILE,4899,Telecommunication Services,Altice Mobile,,NULL,780,
0,Purchase,ALTOONA FUEL CI,5541,Fuel,Altoona Fuel,,NULL,783,
0,Purchase,ALUMNI HALL 11,5651,Apparel,Alumni Hall,,NULL,784,
0,Purchase,ALVIN'S ISLAND#,5691,Apparel,Alvins Island,,NULL,786,
0,Purchase,ALWAYS MONEY,6051,Financial Services,Always Money,,NULL,787,
0,Purchase,ALWAYS OPEN GOL,5541,Fuel,Always Open Golf,,NULL,788,
0,Purchase,ALWAYS STOP LLC,5541,Fuel,Always Stop,,NULL,789,
0,Purchase,ALYESKA RESORT,7011,Travel,Alyeska Resort,,NULL,790,
0,Purchase,ALZHEIMERS ASSO,8398,Colleges Universities and Schools,Alzheimers Assocation,,NULL,791,
0,Purchase,AM AUTO PARTS,5533,Auto,AM Auto Parts,,NULL,792,
0,Purchase,AM PM FOOD MART,5541,Fuel,AM PM Food Mart,,NULL,793,
0,Purchase,AM PM GAS & GRI,5541,Fuel,AM PM Gas and Grill,,NULL,794,
0,Purchase,AM PM TRAVEL CE,5541,Fuel,AM PM Travel Centers,,NULL,795,
0,Purchase,AMTHRIFT S-01-B,5541,Fuel,AM Thrifts,,NULL,796,
1,Purchase,AMARILLO NAT BK,6011,Financial Services,Amarillo National Bank,,NULL,797,
0,Purchase,AMAVIDA COFFEE,5814,Food and Drink,Amavida Coffee,,amavida-coffee ,798,
0,Purchase,Amazing Escape,7999,Entertainment and Recreation,Amazing Escape,,NULL,799,
20,Purchase,Amazon Music,4816,Subscriptions,Amazon,Music,amazon ,810,
0,Purchase,Amazon Music*02,4816,Subscriptions,Amazon,Music,amazon ,812,
0,Purchase,AMAZON PAYMENTS,4816,Subscriptions,Amazon,,amazon ,840,
0,Purchase,AMAZON.COM,4816,Subscriptions,Amazon,,amazon ,852,
0,Purchase,AMZN Installmen,5942,Retail,Amazon,,amazon ,2149,
20,Purchase,AMZN Mktp US,4816,Subscriptions,Amazon,,amazon ,2150,
20,Purchase,Prime Video,4816,Subscriptions,Amazon,,amazon ,2167,
0,Purchase,PrimePantry *16,4816,Subscriptions,Amazon,,amazon ,2285,
20,Purchase,Amazon Prime,5968,Subscriptions,Amazon Prime,,NULL,2288,
0,Purchase,EQT*AMBETTER,6300,Insurance,AmBetter,,NULL,2291,
0,Purchase,SP * WWW.AMBRIE,5734,Technology Store,ambrie.com,,ambrie.com ,2292,
0,Purchase,0115 AMC LEGEND,5812,Food and Drink,AMC Theater,,amc-theater,2293,
0,Purchase,0142 AMC ROBINS,7832,Entertainment and Recreation,AMC Theater,,amc-theater,2294,
0,Purchase,4101 AMC SUMMIT,7832,Entertainment and Recreation,AMC Theater,,amc-theater,2305,
59,Purchase,Ameren,4900,Utilities,Ameren,,NULL,2326,
0,Purchase,AMERI FOODS,5499,Grocery and Food Stores,Ameri Foods,,NULL,2327,
0,Purchase,AMERICASNATLPAR,5947,Other,Americas National Parks,,NULL,2328,
0,Purchase,AMERICAN,3001,Travel,American Airlines,,NULL,2329,
0,Purchase,2AMERAIR CENTR1,5814,Food and Drink,American Airlines Center,,NULL,2333,
0,Purchase,AMERI AUTO SALE,6051,Financial Services,American Auto Sales,,NULL,2334,
0,Purchase,AMERICAN CAVE C,7996,Entertainment and Recreation,American Cave,,NULL,2335,
0,Purchase,AMERICAN COIN W,7542,Auto,American Coin,,NULL,2336,
0,Purchase,Amercian Deli (,5812,Food and Drink,American Deli,,american-deli ,2337,
0,Purchase,American Deli,5812,Food and Drink,American Deli,,american-deli ,2338,
0,Purchase,A EAGLE OUTFTR0,5691,Apparel,American Eagle Outfitters,,american-eagle-outfitters ,2345,
0,Purchase,AE OUTF ONLINE0,5541,Fuel,American Eagle Outfitters,,american-eagle-outfitters ,2347,
0,Purchase,AM EAGLE OTFIT,5691,Apparel,American Eagle Outfitters,,american-eagle-outfitters ,2348,
0,Purchase,AMERICAN FAMILY,6300,Insurance,American Family Care,,american-family-care ,2349,
0,Purchase,AMERICAN FINANC,6012,Financial Services,American Finance,,american-finance ,2351,
0,Purchase,AMERICAN FIRST,7394,Household,American First Federal Credit Union,,NULL,2353,
0,Purchase,AMERICAN FLAG C,5999,Retail,American Flag Company,,NULL,2355,
0,Purchase,AMERICAN GARDEN,5812,Food and Drink,American Garden,,NULL,2356,
0,Purchase,AMERICAN GAS &,5541,Fuel,American Gas,,NULL,2357,
0,Purchase,AMERICAN GAS/CA,5541,Fuel,American Gas,,NULL,2358,
0,Purchase,AMERICAN HALLMA,6300,Insurance,American Hallmark Insurance,,NULL,2359,
0,Purchase,AMERICAN LEGION,5813,Food and Drink,American Legion,,NULL,2360,
1,Purchase,American Momen,6011,Financial Services,American Moment,,NULL,2362,
0,Purchase,AMERICANMUSCLE.,5533,Auto,American Muscle,,NULL,2363,
1,Purchase,AMERICAN NATION,6011,Financial Services,American National Bank,,NULL,2365,
0,Purchase,AMERICAN PHILLY,5814,Food and Drink,American Philly and Wings,,NULL,2366,
0,Purchase,AMERICAN RENTAL,7394,Household,American Rental,,NULL,2367,
0,Purchase,AMERICAN TACTIC,5941,Sporting Goods and Apparel,American Tactical,,NULL,2368,
0,Purchase,AMERICAN THREAD,5651,Apparel,American Threads,,NULL,2369,
0,Purchase,AMERICAN TRUCK,5533,Auto,American Trucks,,NULL,2370,
0,Purchase,AMERICAN-WATER-,4900,Utilities,American Water,,american-water ,2371,
0,Purchase,AMERICA'S BEST,3617,Travel,Americas Best,,americas-best ,2372,
0,Purchase,AMERICAS BEST V,7011,Travel,Americas Best Value,,NULL,2373,
1,Purchase,AMERICA'S FIRST,6011,Financial Services,Americas First Federal Credit Union,,NULL,2374,
0,Purchase,AMERISTOP FOOD,5411,Grocery and Food Stores,Ameristop Food Store,,NULL,2376,
0,Purchase,AMES AVE CONVEN,5499,Grocery and Food Stores,Ames Ave Convenience Store,,NULL,2377,
0,Purchase,104 AMF 8003425,7832,Entertainment and Recreation,AMF Bowling,,amf-bowling ,2378,
0,Purchase,AMG MART,5541,Fuel,AMG Mart,,NULL,2380,
0,Purchase,AMI ENTERTAINME,5815,Subscriptions,AMI Entertainment,,NULL,2381,
1,Purchase,AMI 59 LLC,6011,Financial Services,AMI Entertainment,,NULL,2382,
0,Purchase,AMI MUSIC MOBIL,5733,Other,AMI Entertainment,,NULL,2384,
0,Purchase,AMIGO ENERGY,4900,Utilities,Amigo Energy,,NULL,2386,
0,Purchase,AMIGO MINI MART,4900,Utilities,Amigo Energy,,NULL,2387,
0,Purchase,AMIGO TIR 485 U,5532,Auto,Amigo Tires,,NULL,2388,
0,Purchase,AMIGOS,5411,Grocery and Food Stores,Amigos Mexican Grill,,NULL,2389,
0,Purchase,AMK DPV BURGER,5812,Food and Drink,AMK,,NULL,2392,
0,Purchase,AMK OAKLAND GEN,5814,Food and Drink,AMK,,NULL,2393,
0,Purchase,AMK TOYOTA ENGI,5814,Food and Drink,AMK,,NULL,2394,
0,Purchase,AMK U SOUTH CAR,5814,Food and Drink,AMK,,NULL,2395,
0,Purchase,AMOCO#1768969RO,5541,Fuel,Amoco Gas,,NULL,2397,
0,Purchase,AMORINO,5462,Grocery and Food Stores,Amorino,,NULL,2403,
0,Purchase,AMORY DIS 60379,5912,Healthcare,Amory,,NULL,2404,
0,Purchase,AMORY UFI,6012,Financial Services,Amory UFI,,NULL,2405,
0,Purchase,AMPK FUELING IN,5541,Fuel,AMPK Fuel,,NULL,2406,
1,Purchase,PAYNE COUNTY-50,6011,Financial Services,Ampride Travel Plaza,,NULL,2407,
0,Purchase,AMPS,7298,Personal Care,AMPS,,NULL,2408,
0,Purchase,AMRO MUSIC,5733,Other,Amro Music,,amro-music ,2409,
0,Purchase,AMSCOT,6051,Financial Services,Amscot,,NULL,2410,
0,Purchase,AMSTAR ALA-ECOM,7832,Entertainment and Recreation,Amstar,,NULL,2415,
0,Purchase,AMSTERDAM SMOKE,5993,Other,Amsterdam Smoke,,NULL,2419,
0,Purchase,AmThrift S-02-A,5931,Retail,AmThrift,,NULL,2420,
0,Purchase,AMTHRIFT S-12-M,5931,Retail,AmThrift,,NULL,2422,
0,Purchase,AmThrift S-18-D,5931,Retail,AmThrift,,NULL,2423,
20,Purchase,AMTRAK .COM,4112,Transportation,Amtrak,,NULL,2424,
0,Purchase,AMTRAK DINING C,5814,Food and Drink,Amtrak,,NULL,2426,
0,Purchase,AMUSEMENTS OF A,7996,Entertainment and Recreation,Amusements of America,,NULL,2427,
0,Purchase,AMYS DONUTS,5812,Food and Drink,Amys Donuts,,amys-donuts ,2428,
0,Purchase,AMYS DONUTS TUC,5814,Food and Drink,Amys Donuts,,amys-donuts ,2429,
0,Purchase,AN SMOKE SHOP L,5993,Other,An Smoke Shop,,NULL,2430,
0,Purchase,ANC*ANCESTRY.CO,5968,Subscriptions,ancestry.com,,ancestry.com ,2431,
0,Purchase,ANCHOR RESTAURA,5812,Food and Drink,Anchor Restaurant,,NULL,2432,
0,Purchase,ANCHOS BAR,5813,Food and Drink,Anchos Restaurant,,NULL,2433,
0,Purchase,ANCHOS RESTAURA,5812,Food and Drink,Anchos Restaurant,,NULL,2434,
0,Purchase,ANCIENT OF DAYS,5932,Other,Ancient of Days,,NULL,2435,
1,Purchase,ANDEAVOR FARMIN,6011,Financial Services,Andeavor,,NULL,2436,
1,Purchase,ANDEAVOR SAN LE,6011,Financial Services,Andeavor,,NULL,2437,
0,Purchase,ANDERSON ANDER,5532,Auto,Anderson Automotive,,NULL,2438,
1,Purchase,ANDREAS SPOR-CF,6011,Financial Services,Andreas Carter Sports,,NULL,2440,
0,Purchase,ANDREAS SPORTS,5812,Food and Drink,Andreas Sports Bar,,NULL,2441,
0,Purchase,ANDREW JOHNSON,7011,Travel,Andrew Johnson Inn,,NULL,2442,
0,Purchase,ANDREWS DONUTS,5814,Food and Drink,Andrews Donuts,,NULL,2443,
0,Purchase,ANDY B'S BOWL/S,5812,Food and Drink,Andy Bs Bowl Social,,NULL,2444,
0,Purchase,ANDY'S 5TH AVE.,5921,Food and Drink,Andys 5th Ave,,NULL,2445,
0,Purchase,ANDYS MARKET &,5261,Household,Andys Market,,NULL,2446,
0,Purchase,ANDY'S FROZEN C,5814,Food and Drink,Andys Frozen Custard,,andys-frozen-custard ,2447,
0,Purchase,WARR ACRES ANDY,5814,Food and Drink,Andys Frozen Custard,,andys-frozen-custard ,2448,
0,Purchase,ANDYS TOY CARTS,5947,Other,Andys Toy Carts,,NULL,2449,
0,Purchase,WWW.ANEEND.COM,5399,Other,aneend.com,,NULL,2450,
0,Purchase,ANGEL NAILS,7230,Personal Care,Angel Nails,,NULL,2451,
0,Purchase,ANGEL NAILS AND,7230,Personal Care,Angel Nails and Spa,,NULL,2452,
0,Purchase,ANGELO S PIZZA,5812,Food and Drink,Angelos Pizza,,angelos-pizza ,2453,
0,Purchase,ANGELO S CONEY,5814,Food and Drink,Angelos Steakhouse,,NULL,2454,
0,Purchase,ANGELOS,5921,Food and Drink,Angelos Steakhouse,,NULL,2455,
0,Purchase,ANGIES DINER IN,5812,Food and Drink,Angies Diner,,NULL,2456,
0,Purchase,ANGLER S BAIT A,5712,Household,Anglers Bait and Tackle,,NULL,2457,
0,Purchase,ANIMAL CITY,5995,Other,Animal City,,NULL,2458,
0,Purchase,ANIMAL HEALTH C,742,Services,Animal Health Clinic,,NULL,2459,
0,Purchase,ANIMAL ME 515 N,742,Services,Animal Health Clinic,,NULL,2460,
0,Purchase,VCN*ROBERTSNGEN,9399,Legal and Government,Animal Hospital,,NULL,2461,
0,Purchase,ANIMALLOVERSORD,5691,Apparel,AnimalLovers.org,,NULL,2462,
1,Purchase,ANJANI INC,6011,Financial Services,Anjani Inc,,NULL,2463,
0,Purchase,ANNAS DELI SIES,5812,Food and Drink,Annas Deli Siesta,,NULL,2464,
0,Purchase,Annas Uniforms,5137,Apparel,Annas Uniforms,,NULL,2465,
0,Purchase,ANNIES COUNTRY,5499,Grocery and Food Stores,Annies Country Store,,NULL,2466,
0,Purchase,ANN*ANNIE'S CAT,5968,Subscriptions,Annies Catalog,,annies-catalog ,2467,
0,Purchase,ANNY MASSAGE,7297,Personal Care,Anny Massage,,NULL,2468,
0,Purchase,ANOTHER BROKEN,5814,Food and Drink,Another Broken Egg,,another-broken-egg ,2469,
0,Purchase,ANOTHER LEVELSE,5812,Food and Drink,Another Level,,NULL,2471,
0,Purchase,ANP*CALL FR5742,5967,Telecommunication Services,ANP Call First,,NULL,2472,
0,Purchase,ANTHEM BLUE IND,6300,Insurance,Anthem Blue,,NULL,2473,
0,Purchase,ANTHEM BC RC 15,6300,Insurance,Anthem Blue Cross,,NULL,2474,
0,Purchase,ANTHEM HEALTHY,6300,Insurance,Anthem Health Insurance,,NULL,2475,
0,Purchase,ANTHONIES,5812,Food and Drink,Anthonies,,NULL,2477,
0,Purchase,ANTHONY LOCKE-M,5072,Equipment and Materials,Anthony Locke,,NULL,2478,
0,Purchase,ANTHONYS CAR CL,7542,Auto,Anthonys Car Wash,,anthonys-car-wash ,2479,
0,Purchase,Anthonys Full S,7542,Auto,Anthonys Full Service,,NULL,2480,
0,Purchase,ANTHROPOLOGIE #,5651,Apparel,Anthropologie,,anthropologie ,2481,
0,Purchase,ANTHROPOLOGIE.C,5651,Apparel,Anthropologie,,anthropologie ,2482,
0,Purchase,ANY LAB TEST NO,8071,Healthcare,Any Lab Testing,,NULL,2483,
0,Purchase,ABC*ANYTIME PT,7299,Other,Anytime Fitness,,anytime-fitness ,2484,
0,Purchase,ANYTIME FITNESS,7997,Entertainment and Recreation,Anytime Fitness,,anytime-fitness ,2485,
1,Purchase,A.O. SMITH C-29,6011,Financial Services,AO Smith Water Products,,NULL,2486,
0,Purchase,AOC MILLBROOK,5541,Fuel,Aoc Millbrook,,NULL,2488,
0,Purchase,AOP GOVT DEPT,9399,Legal and Government,AOP Govt,,NULL,2489,
0,Purchase,AP Exam TotalRe,8299,Colleges Universities and Schools,Ap Exam,,NULL,2490,
0,Purchase,APEX CAR WASH,7542,Auto,Apex Car Wash,,NULL,2491,
0,Purchase,APEX GROCERY,5541,Fuel,Apex Grocery,,NULL,2492,
0,Purchase,FSI*APCO BILLMA,4900,Utilities,Appalachian Power,,NULL,2493,
0,Purchase,APPLE ANNIE'S G,5992,Other,Apple Annies,,NULL,2504,
0,Purchase,APPLE BEAUTY SU,5999,Retail,Apple Beauty Supply,,NULL,2505,
0,Purchase,APPLE CASH - AD,4829,Financial Services,Apple Cash,,apple-cash ,2506,
0,Purchase,APPLE CASH - SE,4829,Financial Services,Apple Cash,,apple-cash ,2507,
0,Purchase,APL* ITUNES.COM,5735,Subscriptions,Apple Itunes,,apple-itunes ,2508,
20,Purchase,APL*APPLE ONLIN,5735,Subscriptions,Apple Itunes,,apple-itunes ,2511,
0,Purchase,APL*ITUNES.COM/,5735,Subscriptions,Apple Itunes,,apple-itunes ,2512,
0,Purchase,APPLE STORE #R,5735,Subscriptions,Apple Itunes,,apple-itunes ,2515,
0,Purchase,ITUNES.COM/BILL,5735,Subscriptions,Apple Itunes,,apple-itunes ,2518,
0,Purchase,NORTH STAR META,5735,Subscriptions,Apple Itunes,,apple-itunes ,2519,
0,Purchase,PP*ITUNES.COM/B,5735,Subscriptions,Apple Itunes,,apple-itunes ,2520,
20,Purchase,APPLE PAY - MON,7399,Services,Apple Pay,,apple-pay ,2521,
0,Purchase,APPLE PAY - SEN,7399,Services,Apple Pay,,apple-pay ,2522,
0,Purchase,APPLE PAY CASH,7399,Services,Apple Pay,,apple-pay ,2523,
0,Purchase,APPLE STOP,5541,Fuel,Apple Stop,,NULL,2524,
0,Purchase,APPLEBEE'S #15,5812,Food and Drink,Applebees,,applebees ,2525,
0,Purchase,APPLEBEES #11,5812,Food and Drink,Applebees,,applebees ,2527,
0,Purchase,APPLEBEES 10410,5812,Food and Drink,Applebees,,applebees ,2534,
0,Purchase,APPLEWOOD FARMH,5812,Food and Drink,Applewood Farmhouse,,NULL,2578,
0,Purchase,APPLIANCE WAREH,5722,Household,Appliance Warehouse,,NULL,2579,
0,Purchase,APPLING COUNTY,8099,Healthcare,Appling County,,NULL,2580,
0,Purchase,APPLING HEALTHC,8062,Healthcare,Appling Heathcare,,NULL,2581,
0,Purchase,AR FAMILY COUNS,7277,Services,AR Family Counseling,,NULL,2582,
0,Purchase,AR.GOV/PAYMENT,9399,Legal and Government,AR.gov,,NULL,2583,
0,Purchase,ARAMARK ALLEN C,5812,Food and Drink,Aramark,,aramark ,2584,
0,Purchase,Aramark Bay CC,5999,Retail,Aramark,,aramark ,2585,
0,Purchase,ARAMARK CHICK F,5814,Food and Drink,Aramark,,aramark ,2586,
0,Purchase,ARAMARK CHIK FI,5814,Food and Drink,Aramark,,aramark ,2587,
0,Purchase,ARAMARK CLEVELA,5814,Food and Drink,Aramark,,aramark ,2588,
0,Purchase,ARAMARK CORR SA,5947,Other,Aramark,,aramark ,2589,
0,Purchase,ARAMARK FENWAY,5812,Food and Drink,Aramark,,aramark ,2590,
0,Purchase,ARAMARK GETTYSB,5814,Food and Drink,Aramark,,aramark ,2591,
0,Purchase,ARAMARK UF EBB,5814,Food and Drink,Aramark,,aramark ,2597,
0,Purchase,ARAMARK UF PAND,5814,Food and Drink,Aramark,,aramark ,2598,
0,Purchase,ARAMARK UF POLL,5814,Food and Drink,Aramark,,aramark ,2599,
